"PointID","x","y","Temperature","Heat_Flux"
174,1.095887731281260e+01,1.985739453853041e-01,3.450847731385092e+02,-1.287402970915426e+00,
175,1.096193976622694e+01,1.913417162518359e-01,3.451046879854128e+02,-1.281282322895845e+00,
176,1.096488824291615e+01,1.840622764130018e-01,3.451237778645068e+02,-1.275495391779687e+00,
177,1.096772201538772e+01,1.767374219616578e-01,3.451420441092940e+02,-1.270032038178133e+00,
178,1.097044038445069e+01,1.693689601960344e-01,3.451594887149092e+02,-1.264882487203653e+00,
179,1.097304267938818e+01,1.619587091738154e-01,3.451761143633780e+02,-1.260037189851223e+00,
180,1.097552825812286e+01,1.545084972635583e-01,3.451919244367462e+02,-1.255487124003101e+00,
181,1.097789650737535e+01,1.470201626935712e-01,3.452069229626276e+02,-1.251223802395103e+00,
182,1.098014684281559e+01,1.394955530983588e-01,3.452211144957843e+02,-1.247238845720724e+00,
183,1.098227870920700e+01,1.319365250627447e-01,3.452345040167308e+02,-1.243523969266722e+00,
184,1.098429158054343e+01,1.243449436637881e-01,3.452470968447628e+02,-1.240071067454169e+00,
185,1.098618496017900e+01,1.167226820106042e-01,3.452588985594396e+02,-1.236872253867182e+00,
186,1.098795838095061e+01,1.090716207822001e-01,3.452699149302477e+02,-1.233920004107381e+00,
187,1.098961140529324e+01,1.013936477634487e-01,3.452801518452020e+02,-1.231207640274237e+00,
188,1.099114362534785e+01,9.369065737930360e-02,3.452896151524959e+02,-1.228729081595381e+00,
189,1.099255466306209e+01,8.596455022737942e-02,3.452983104530954e+02,-1.226477994769459e+00,
190,1.099384417028349e+01,7.821723260900744e-02,3.453062429884894e+02,-1.224447808704085e+00,
191,1.099501182884546e+01,7.045061605888343e-02,3.453134176175157e+02,-1.222632174412115e+00,
192,1.099605735064571e+01,6.266661687342655e-02,3.453198388133494e+02,-1.221025368777156e+00,
193,1.099698047771738e+01,5.486715563796102e-02,3.453255106275222e+02,-1.219622580090594e+00,
194,1.099778098229269e+01,4.705415675283992e-02,3.453304365741697e+02,-1.218419342074527e+00,
195,1.099845866685911e+01,3.922954795862946e-02,3.453346195330193e+02,-1.217411053857162e+00,
196,1.099901336420811e+01,3.139525986046723e-02,3.453380617530594e+02,-1.216593149711678e+00,
197,1.099944493747642e+01,2.355322545171353e-02,3.453407649354068e+02,-1.215961694327764e+00,
198,1.099975328017979e+01,1.570537963701581e-02,3.453427303102226e+02,-1.215513935679877e+00,
199,1.099993831623927e+01,7.853658754898052e-03,3.453439586260883e+02,-1.215247995593707e+00,
200,1.100000000000000e+01,1.000000000000000e-10,3.453444501130779e+02,-1.215162640874459e+00,
201,1.099993831624239e+01,-7.853658556922213e-03,3.453442044606585e+02,-1.215257177567140e+00,
202,1.099975328018594e+01,-1.570537944111243e-02,3.453432208185664e+02,-1.215531711863182e+00,
203,1.099944493748555e+01,-2.355322525792876e-02,3.453414977711665e+02,-1.215986876585438e+00,
204,1.099901336422016e+01,-3.139525966884592e-02,3.453390333229606e+02,-1.216623514513171e+00,
205,1.099845866687402e+01,-3.922954776921516e-02,3.453358249456666e+02,-1.217442520070922e+00,
206,1.099778098231039e+01,-4.705415656567422e-02,3.453318697165339e+02,-1.218445115234894e+00,
207,1.099698047773779e+01,-5.486715545308397e-02,3.453271645169519e+02,-1.219633531296969e+00,
208,1.099605735066877e+01,-6.266661669087753e-02,3.453217061935949e+02,-1.221011309605822e+00,
209,1.099501182887110e+01,-7.045061587869897e-02,3.453154916546065e+02,-1.222583528114433e+00,
210,1.099384417031165e+01,-7.821723243122332e-02,3.453085178626928e+02,-1.224356587882974e+00,
211,1.099255466309269e+01,-8.596455005202992e-02,3.453007817560074e+02,-1.226337500854894e+00,
212,1.099114362538083e+01,-9.369065720642096e-02,3.452922802068387e+02,-1.228534388266836e+00,
213,1.098961140532852e+01,-1.013936475930636e-01,3.452830098965239e+02,-1.230955844461830e+00,
214,1.098795838098813e+01,-1.090716206143422e-01,3.452729671939738e+02,-1.233610638895182e+00,
215,1.098618496021868e+01,-1.167226818453011e-01,3.452621480528821e+02,-1.236506939281035e+00,
216,1.098429158058521e+01,-1.243449435010663e-01,3.452505480432055e+02,-1.239652743740881e+00,
217,1.098227870925080e+01,-1.319365249026281e-01,3.452381624269094e+02,-1.243056075436767e+00,
218,1.098014684286135e+01,-1.394955529408705e-01,3.452249862399105e+02,-1.246725021350497e+00,
219,1.097789650742298e+01,-1.470201625387323e-01,3.452110143760254e+02,-1.250667719547436e+00,
220,1.097552825817230e+01,-1.545084971113890e-01,3.451962416706769e+02,-1.254891936123340e+00,
221,1.097304267943936e+01,-1.619587090243338e-01,3.451806630656106e+02,-1.259405872876363e+00,
222,1.097044038450353e+01,-1.693689600492569e-01,3.451642737120287e+02,-1.264218353071639e+00,
223,1.096772201544215e+01,-1.767374218175993e-01,3.451470689740730e+02,-1.269338569302582e+00,
224,1.096488824297210e+01,-1.840622762716758e-01,3.451290443487980e+02,-1.274775123443470e+00,
225,1.096193976628435e+01,-1.913417161132535e-01,3.451101954372848e+02,0.000000000000000e+00,
226,1.095887731287138e+01,-1.985739452494764e-01,3.450905180897361e+02,0.000000000000000e+00,
227,1.095570163834776e+01,-2.057571792360219e-01,3.450700086815299e+02,-1.293048851766539e+00,
228,1.095241352626367e+01,-2.128896457173887e-01,3.450486644144966e+02,-1.299813689264650e+00,
229,1.094901378791154e+01,-2.199695848641974e-01,3.450264835134641e+02,-1.306925496025493e+00,
230,1.094550326212596e+01,-2.269952498074028e-01,3.450034652922802e+02,-1.314390889130979e+00,
231,1.094188281507663e+01,-2.339649070693066e-01,3.449796101445032e+02,-1.322216494723746e+00,
232,1.093815334005469e+01,-2.408768369912687e-01,3.449549194667753e+02,-1.330408234806948e+00,
233,1.093431575725229e+01,-2.477293341580054e-01,3.449293956063366e+02,-1.338970686049080e+00,
234,1.093037101353557e+01,-2.545207078183765e-01,3.449030419216317e+02,-1.347906968772919e+00,
235,1.092632008221101e+01,-2.612492823025527e-01,3.448758629727326e+02,-1.357219530431438e+00,
236,1.092216396278530e+01,-2.679133974354612e-01,3.448478647297587e+02,-1.366911193136417e+00,
237,1.091790368071872e+01,-2.745114089464097e-01,3.448190546370360e+02,-1.376985393480871e+00,
238,1.091354028717213e+01,-2.810416888747863e-01,3.447894415052307e+02,-1.387445746031057e+00,
239,1.090907485874759e+01,-2.875026259717320e-01,3.447590352922949e+02,-1.398295642493351e+00,
240,1.090450849722274e+01,-2.938926260976954e-01,3.447278468004872e+02,-1.409537581368402e+00,
241,1.089984232927897e+01,-3.002101126157605e-01,3.446958873509935e+02,-1.421172374161100e+00,
242,1.089507750622339e+01,-3.064535267806592e-01,3.446631685152904e+02,-1.433198179443003e+00,
243,1.089021520370480e+01,-3.126213281233678e-01,3.446297020253120e+02,-1.445610167422816e+00,
244,1.088525662142359e+01,-3.187119948311959e-01,3.445954999087480e+02,-1.458401026037901e+00,
245,1.088020298283574e+01,-3.247240241232694e-01,3.445605747780029e+02,-1.471561959718353e+00,
246,1.087505553485094e+01,-3.306559326213198e-01,3.445249401396343e+02,-1.485083268549038e+00,
247,1.086981554752497e+01,-3.365062567156862e-01,3.444886106803775e+02,-1.498954831301264e+00,
248,1.086448431374630e+01,-3.422735529264379e-01,3.444516024899459e+02,-1.513166415027100e+00,
249,1.085906314891709e+01,-3.479563982595323e-01,3.444139332017897e+02,-1.527707787531354e+00,
250,1.085355339062863e+01,-3.535533905579183e-01,3.443756220607060e+02,-1.542569006281375e+00,
251,1.084795639833134e+01,-3.590631488474946e-01,3.443366898704944e+02,-1.557740249932694e+00,
252,1.084227355299933e+01,-3.644843136778474e-01,3.442971588473414e+02,-1.573211254963410e+00,
253,1.083650625678965e+01,-3.698155474576733e-01,3.442570524586641e+02,-1.588970584259500e+00,
254,1.083065593269633e+01,-3.750555347848095e-01,3.442163953689403e+02,-1.605005702434642e+00,
255,1.082472402419931e+01,-3.802029827707901e-01,3.441752134865921e+02,-1.621304091449567e+00,
256,1.081871199490825e+01,-3.852566213598479e-01,3.441335339362533e+02,-1.637853696369266e+00,
257,1.081262132820141e+01,-3.902152036422794e-01,3.440913848953056e+02,-1.654642854162949e+00,
258,1.080645352685968e+01,-3.950775061621031e-01,3.440487952957996e+02,-1.671659296131924e+00,
259,1.080021011269573e+01,-3.998423292189280e-01,3.440057945451990e+02,-1.688889531406602e+00,
260,1.079389262617860e+01,-4.045084971639622e-01,3.439624123395799e+02,-1.706318686740199e+00,
261,1.078750262605355e+01,-4.090748586900864e-01,3.439186785828348e+02,-1.723930638139389e+00,
262,1.078104168895749e+01,-4.135402871159217e-01,3.438746233922091e+02,-1.741708147914588e+00,
263,1.077451140902999e+01,-4.179036806638213e-01,3.438302771889095e+02,-1.759633206421127e+00,
264,1.076791339751989e+01,-4.221639627317178e-01,3.437856708598213e+02,-1.777687845424371e+00,
265,1.076124928238782e+01,-4.263200821587586e-01,3.437408358961218e+02,-1.795854905885265e+00,
266,1.075452070790445e+01,-4.303710134846644e-01,3.436958044226202e+02,-1.814118615468137e+00,
267,1.074772933424487e+01,-4.343157572027455e-01,3.436506090414487e+02,-1.832464277949563e+00,
268,1.074087683707890e+01,-4.381533400065156e-01,3.436052825350271e+02,-1.850877193698877e+00,
269,1.073396490715768e+01,-4.418828150298408e-01,3.435598575947001e+02,-1.869341947965020e+00,
270,1.072699524989650e+01,-4.455032620805642e-01,3.435143666753034e+02,-1.887842665629895e+00,
271,1.071996958495400e+01,-4.490137878675495e-01,3.434688419168084e+02,-1.906363475094916e+00,
272,1.071288964580787e+01,-4.524135262210879e-01,3.434233150577101e+02,-1.924888838841445e+00,
273,1.070575717932716e+01,-4.557016383066117e-01,3.433778172761019e+02,-1.943403064674855e+00,
274,1.069857394534125e+01,-4.588773128316646e-01,3.433323790317829e+02,-1.961889515810716e+00,
275,1.069134171620564e+01,-4.619397662460762e-01,3.432870300380045e+02,-1.980330412434612e+00,
276,1.068406227636465e+01,-4.648882429352906e-01,3.432417993991938e+02,-1.998707073033515e+00,
277,1.067673742191114e+01,-4.677220154068037e-01,3.431967159230321e+02,-2.017002207290392e+00,
278,1.066936896014334e+01,-4.704403844696605e-01,3.431518082390408e+02,-2.035200128421026e+00,
279,1.066195870911894e+01,-4.730426794069704e-01,3.431071047259879e+02,-2.053286227804482e+00,
280,1.065450849720649e+01,-4.755282581413964e-01,3.430626333410980e+02,-2.071246250643305e+00,
281,1.064702016263431e+01,-4.778965073935783e-01,3.430184214485035e+02,-2.089065624479001e+00,
282,1.063949555303690e+01,-4.801468428334497e-01,3.429744957408853e+02,-2.106729247423391e+00,
283,1.063193652499908e+01,-4.822787092244131e-01,3.429308822837621e+02,-2.124222268616050e+00,
284,1.062434494359792e+01,-4.842915805603365e-01,3.428876065372702e+02,-2.141529722927394e+00,
285,1.061672268194254e+01,-4.861849601953366e-01,3.428446934428887e+02,-2.158636669399071e+00,
286,1.060907162071193e+01,-4.879583809663197e-01,3.428021675647573e+02,-2.175528723621751e+00,
